"","business_id","name","city","state","stars","review_count","categories","business_group"
"2869","b_2957","Dickerson, Nunez and Brown","Floresville","MT",4.4,379,"rise, behind","B"
"4751","b_4897","Leblanc-Ross","New Christinaton","KY",2.2,366,"state, development, today","A"
"14498","b_14940","Flores LLC","Luisland","NV",2.9,203,"generation, just, area","A"
"5215","b_5372","Hopkins Inc","Port Michaeltown","DC",2.7,70,"successful, item","B"
"16153","b_16638","Jones LLC","Rayport","VT",2.4,299,"two","B"
"6798","b_6995","Peterson Inc","East Jeffrey","AR",3.3,256,"rise, husband, debate","B"
"889","b_920","Palmer-Jackson","Austinfort","ND",4.5,41,"easy, bar, air","A"
"3884","b_4003","Kirk-Young","South Vincentmouth","WV",1.6,89,"popular, describe","B"
"18552","b_19116","Mathis, Meyer and Fuller","Nicoleborough","DE",2.1,376,"technology, ahead","A"
"2282","b_2352","Horton, Thomas and Kennedy","Jameston","NJ",3.5,240,"child","B"
"9835","b_10129","Martin-Lewis","South Karenfurt","AZ",3.7,105,"sell, south, material","A"
"12017","b_12378","Bender-Hunter","Loriton","WA",3.1,472,"until, her","A"
"10439","b_10755","Lopez and Sons","South Christopher","",3.6,362,"mean, environment, adult","A"
"15915","b_16395","Stewart-Martinez","West Kayla","SD",2.9,332,"order, want, serious","A"
"16335","b_16823","Winters, Vaughan and Lyons","North Danielle","SD",1.5,464,"right, manage, common","A"
"2273","b_2343","Peterson-Baxter","Lake Michael","MI",2.4,215,"place","A"
"17806","b_18345","Odonnell-Thomas","Port Danielmouth","WI",4.4,454,"than, exactly, white","B"
"17788","b_18326","Schaefer-Dixon","West Kathleen","NY",3.4,184,"energy, daughter","B"
"16407","b_16896","Luna, Logan and Carter","Port Amandabury","MI",1.3,294,"industry, magazine","B"
"7524","b_7748","Beard-Morris","West Zacharymouth","AR",2.2,236,"perhaps, task, to","B"
"18795","b_19368","Tate-Cortez","Port John","NJ",4.1,152,"artist, five","B"
"2203","b_2272","Martin and Sons","Lake Markborough","CT",3,337,"him, protect","B"
"335","b_346","Alvarado, Brown and Dunn","Mooreberg","IL",3.5,139,"memory, time, land","B"
"15370","b_15834","Valdez, Newton and Evans","Ryanburgh","MO",4.2,224,"morning","B"
"10589","b_10906","Russell PLC","East Lawrenceberg","IN",2.9,175,"","A"
"9242","b_9520","","Greenmouth","AZ",2.3,318,"choice, toward","A"
"13647","b_14066","Young-Anderson","Anthonyburgh","NE",4.9,74,"hold","A"
"15797","b_16274","Thompson, Dennis and Mosley","East Jeffrey","WV",4.2,72,"their, service",""
"11502","b_11842","Green-Jordan","North Molly","GA",4.5,370,"decision, to","B"
"12856","b_13240","Smith-Tate","Joshuastad","GA",1.9,248,"yeah","B"
"10574","b_10891","Rogers, Morrison and Mcdonald","Karenhaven","RI",1.4,420,"that, these","B"
"15182","b_15640","Prince, Ellis and Reid","Davidshire","DC",2.8,149,"forward, person, agreement","A"
"10504","b_10820","Wright, Carson and Harper","New Donna","WY",3,319,"kid","B"
"6053","b_6231","Schmidt-Murray","Lake Kristen","WA",4.6,310,"picture, its","A"
"12824","b_13205","Thomas LLC","","NC",4.7,247,"morning, star, start","B"
"5731","b_5903","Olson, Alvarez and Choi","Taylorhaven","MT",2.5,321,"sound, top, day","B"
"6441","b_6624","Moreno Inc","Brianfurt","MA",4.3,24,"particularly","B"
"7249","b_7463","Pham, Maxwell and Barnes","Lake Brittney","TN",2.5,178,"value","A"
"18878","b_19456","Anthony-Haynes","Lake Mark","WA",1.3,361,"life","B"
"3746","b_3863","Pratt-Carlson","Kimberlyburgh","IN",2,303,"let","A"
"256","b_264","West Group","Whiteburgh","NH",4.5,462,"democratic, too, because","B"
"12687","b_13062","Martin-Brooks","East Willie","MO",1.8,495,"great","B"
"12067","b_12428","Guerra-Porter","Sandersmouth","NV",2.1,31,"soon, break","B"
"5140","b_5295","Gutierrez, Payne and Nelson","Port Lindsey","VT",1.5,199,"tax, let, from","B"
"6081","b_6259","Williams-Robinson","Jessicahaven","MA",1.9,473,"thousand","A"
"17380","b_17909","Wheeler-Williams","Melissashire","OK",2.9,148,"simple, level, during","A"
"11675","b_12021","Mcbride-Gould","Port Austinhaven","NC",3.3,357,"public, high, song","B"
"12463","b_12829","Jones Inc","Port Robert","CA",1.4,342,"charge",""
"5857","b_6032","Saunders-Jimenez","South Cynthiabury","MT",4.2,393,"base, space, minute","A"
"10206","b_10511","Anderson, Luna and Hess","New Joseph","ID",3.2,445,"break","A"
"17274","b_17798","Peterson Inc","Lake Harry","NC",2.3,101,"pretty, important, chance","B"
"12569","b_12942","Cooke-Garrett","Matthewchester","NY",1.1,456,"soldier, wish, father","B"
"13026","b_13416","Cooper-Manning","South Austinberg","NE",1.3,167,"pattern, as","B"
"16346","b_16834","Thomas and Sons","Jenniferview","MD",3.9,405,"media, describe","A"
"869","b_899","Young Inc","East Samanthaside","LA",1.3,42,"fear, worker, follow","A"
"2154","b_2223","Gonzales-Russell","South Angelstad","PA",2,130,"miss, number, property","A"
"16582","b_17078","Kemp-Martin","Huffmanland","MI",4,410,"management, his","B"
"9889","b_10185","Black-Lin","New Joseph","RI",3,420,"","B"
"18531","b_19093","Schneider, Brewer and Schwartz","North Janiceview","AK",1.9,170,"interview","B"
"4191","b_4319","Reed, Green and Steele","Georgeland","NY",3.1,248,"water, such","A"
"11154","b_11488","Freeman Inc","Sheilaview","MI",4,381,"experience","A"
"10374","b_10687","Wells, Oneal and Holland","Lake Justinstad","WI",1.3,316,"hit, nearly, network","B"
"1659","b_1715","Medina and Sons","New Morganport","NV",5,169,"even","A"
"12437","b_12803","Lamb Ltd","Lake Gina","WA",1.2,293,"where","A"
"19384","b_19980","Rowe Inc","North Gabriellehaven","AR",4.6,180,"","B"
"2547","b_2625","Potter-Lopez","Powersborough","WY",4.9,142,"especially, tonight","A"
"6319","b_6500","Wells Ltd","Lake Wandafort","ME",1.8,398,"Mr, with, make","B"
"13081","b_13474","","Lloydmouth","AL",2.9,301,"including, design, claim","A"
"6711","b_6906","Walker-Brown","Jesseland","NY",1.9,220,"talk, food, his","B"
"9293","b_9572","Williams LLC","West Blake","AZ",1.2,213,"","B"
"18608","b_19174","Roberts LLC","Garciahaven","MA",1.7,424,"sense, develop, old","B"
"9790","b_10083","Ellis Ltd","Nathanstad","PA",3,222,"","B"
"9312","b_9592","Cruz Inc","Port Rebeccahaven","OH",4,191,"","A"
"17786","b_18324","Elliott, Stone and Riley","West Andrea","WV",2,494,"himself","B"
"8652","b_8911","Rodriguez and Sons","East Peter","TX",4.1,214,"ahead, authority, lose","A"
"18785","b_19357","Flynn-Rios","Jenniferburgh","ME",4.6,278,"pattern, true, address","B"
"5685","b_5857","Lambert, Cross and Cervantes","Onealton","OR",1,89,"capital, each","A"
"1937","b_2001","Serrano, Simmons and Rodriguez","North Brandytown","NH",2,31,"almost","B"
"1473","b_1522","Patterson and Sons","Ramseyborough","DE",2.4,31,"","A"
"2355","b_2428","Barber, Garcia and Snyder","Galvanburgh","MA",2.3,401,"manager, clear, later","A"
"18879","b_19458","Huffman Inc","","KS",2,207,"remain","B"
"1198","b_1240","Smith, Banks and Huerta","Thomasside","TX",4.5,198,"owner, simply","A"
"17101","b_17617","Evans, Pierce and Guzman","West Richardfort","ME",3.3,410,"black","A"
"18053","b_18601","Welch, Randall and Farley","Dominguezborough","KS",3.2,398,"may, arrive, nice","A"
"8753","b_9016","Thomas Inc","Melissatown","VA",1.4,331,"accept, whose","B"
"8104","b_8346","George and Sons","South Kimberlyville","VA",4.2,324,"factor","A"
"769","b_797","Jones, Williams and Nelson","East Kathleen","OK",3.3,49,"race, share","B"
"16697","b_17196","Mckinney PLC","Port Amanda","DE",1.4,275,"she","A"
"571","b_593","","Sharonport","AZ",2.4,155,"director, maintain","B"
"15917","b_16397","Garcia, Diaz and Miller","Cassandraburgh","LA",4.9,481,"six, experience","B"
"4661","b_4801","Wolfe Inc","Stephenbury","IL",1.3,99,"along, example, feeling","B"
"8542","b_8798","Weber, Martinez and Hall","Victoriaville","DC",1.5,111,"minute","B"
"7043","b_7252","Golden and Sons","Perezborough","GA",2.1,76,"necessary, maintain, television","A"
"14111","b_14546","Duncan-Ortiz","Port Cassandra","ME",3.1,405,"","B"
"10025","b_10329","Ramos and Sons","Lake Robertfurt","KS",4.5,271,"raise","A"
"4335","b_4465","West-Santos","North Williamborough","ME",2.6,388,"husband, range","B"
"18975","b_19555","Wilkins, Anderson and Sullivan","Ericville","CA",3,239,"successful, number","A"
"9877","b_10173","Warren, Davis and Williams","Kaitlynbury","MN",2,82,"good, card","B"
"3348","b_3453","Bryan Group","Lake Ianport","KS",2.5,236,"hospital, else, Democrat","A"
"14765","b_15213","Moore, Mcdonald and Martinez","Port Tara","NY",1.2,257,"site, agency","A"
"4338","b_4468","Hunter and Sons","North Julia","KY",4.8,35,"age, purpose, case","B"
"14112","b_14547","Aguilar Group","New Jennifer","LA",3.4,441,"hard","B"
"3365","b_3473","Gordon, Torres and Brady","Hicksside","ND",3.8,89,"ball, fight","B"
"2715","b_2797","Anderson, Brown and Bailey","South Kirsten","SD",3.5,308,"laugh","B"
"17388","b_17917","Hernandez-Fields","Holthaven","KS",4.2,246,"much","A"
"17558","b_18090","Wilson LLC","Jessicaborough","TX",4.9,16,"they, behind, practice","B"
"10185","b_10490","Robinson Group","Floydview","NV",2,477,"agency, positive, study","A"
"15177","b_15635","Mclean, Hughes and Stevens","Clarkshire","ND",1.1,402,"international, indicate","A"
"7816","b_8050","","Brooksborough","GA",1.5,130,"always, suggest, particular","A"
"17131","b_17647","Thomas Group","Fletchershire","MS",3.9,466,"there, defense, those","B"
"1866","b_1929","Houston Ltd","South Christianberg","ND",1.3,23,"","A"
"11303","b_11639","Padilla-Murillo","South Melaniestad","MI",2.6,389,"character, process, system","B"
"19113","b_19698","Ross Inc","Lake Sandra","CT",2,210,"value, until","B"
"15096","b_15553","Turner, Gillespie and Thompson","Port Erin","NE",1.3,254,"offer, doctor, rather","A"
"19090","b_19675","Wilson-Barron","Hansonton","HI",2.7,401,"collection, important","A"
"11886","b_12238","Terry-Munoz","Port Stephen","CO",2.3,389,"leg, key, say",""
"1717","b_1774","Jones Inc","Garciachester","WI",4.1,443,"identify, station, firm","A"
"11940","b_12293","Flores-Estes","South Walter","IL",2.9,249,"price","A"
"16227","b_16714","Murphy and Sons","West Michelleborough","MN",4.8,473,"girl, option, maybe","A"
"18569","b_19134","Maldonado-Long","Moonchester","MD",2.2,296,"property","B"
"8788","b_9051","Taylor-Douglas","Port Ryanland","NV",3.2,353,"soldier, none","A"
"14024","b_14455","Howard-Boyd","Christinechester","WI",2.5,327,"visit, probably","A"
"5549","b_5718","Whitehead-Williams","West Julieland","LA",1.4,407,"section",""
"13823","b_14250","Austin-Phelps","Michaelside","IA",1.4,65,"writer, I, production","B"
"17447","b_17978","Powell, Anderson and Ellis","North Ashleyton","SC",2.8,460,"site, at, father","B"
"2346","b_2419","Mccarty, Harmon and Burke","Juliefort","ID",2.6,308,"necessary","B"
"4099","b_4222","Miller-Ashley","Benjaminland","PA",4.6,281,"challenge, together, brother","A"
"16140","b_16623","Allison Ltd","Emilyton","DC",4.6,272,"poor, reach, man","A"
"13028","b_13418","Miller-Shepard","East Jonville","HI",4.5,268,"approach","A"
"17000","b_17510","Bailey, Hansen and Gonzalez","Port Cindy","CO",1.6,484,"performance, again","B"
"5507","b_5675","Silva, Shaw and Franco","Gomezchester","VT",1.1,473,"a","A"
"7093","b_7304","Ramirez-Lopez","Port Christopherfort","DE",1.2,29,"responsibility, stand","A"
"10888","b_11211","Simmons-Ramirez","New Audreyland","SC",3.8,420,"world, become, trip","B"
"12574","b_12947","Smith LLC","Moralesside","WV",1.9,402,"that, entire, young","A"
"1729","b_1788","Hart PLC","Pageberg","VA",1.3,14,"between","A"
"16922","b_17428","Hall, Martin and Mccall","North Carlosberg","RI",5,156,"budget, space","A"
"16273","b_16760","Pruitt Inc","Monroeburgh","DC",1.2,70,"already",""
"8923","b_9192","James, Williams and Richardson","East Stevenborough","DC",4.7,498,"think","A"
"10767","b_11089","Chen, Wright and Smith","Brandonchester","NM",3.6,110,"score","B"
"5100","b_5254","Brown-Cunningham","North Scottmouth","KS",4.5,384,"any, concern, more","A"
"586","b_609","Brown, Cox and Anderson","Garrisonport","MO",3.8,271,"top","A"
"2019","b_2085","Cohen LLC","Gregoryland","DC",3,302,"nation, response, available","B"
"13705","b_14127","Bailey, Fitzgerald and Gonzales","West Blake","MN",1.5,169,"loss, same","A"
"8832","b_9098","Lane, Spencer and Price","Port Amandabury","WY",4.7,394,"police, determine","B"
"9796","b_10089","Mcgee, Benson and Anderson","Michaeltown","HI",1.9,93,"position","B"
"17342","b_17869","Thomas, Cross and Carter","Edwardstad","NJ",2.6,85,"listen, move","A"
"2228","b_2298","Harvey and Sons","Keithhaven","NV",1.4,94,"some, pressure","B"
"19334","b_19926","Sims and Sons","Christopherbury","ND",4.8,82,"as, there","A"
"14998","b_15454","Kane-Harris","Douglasborough","",1.8,301,"design, hold, central","A"
"11002","b_11330","Leach-Klein","Joshuafurt","RI",4.3,383,"","A"
"965","b_997","Howell PLC","East Shirleyside","OR",1.5,40,"purpose","B"
"2214","b_2284","Shaw-Green","Millerport","NJ",1.6,279,"gas","A"
"18117","b_18668","Klein, Kirk and Gomez","Samanthachester","MO",4.9,290,"left, such","B"
"15087","b_15544","Hernandez-Potter","Cooleystad","VT",4,217,"seek","A"
"17465","b_17996","Boyd-Jones","New Richard","WV",4,317,"security, unit","B"
"13322","b_13723","Christian-Myers","Galvanmouth","SC",1.9,377,"choice","A"
"7675","b_7905","Cruz Group","South Sarahhaven","DC",5,499,"sign, benefit, method","A"
"2085","b_2153","","Cooperbury","SD",4.3,260,"skin, heavy","A"
"777","b_805","Randolph-Reynolds","Lake Pamela","KS",3.9,91,"any, minute, might","A"
"2209","b_2278","Levine-Lewis","Port Matthew","SC",3.5,468,"born, position","A"
"14116","b_14551","Mitchell Inc","Josephton","NV",1.5,200,"whom, significant","A"
"11819","b_12170","Bell-Obrien","","",2.5,278,"your, why, gun","A"
"278","b_287","Chandler, Armstrong and Simpson","North Ryan","KY",3.2,162,"generation, true","B"
"5228","b_5385","Williams-Ross","Christinestad","",3,368,"strong, production, owner","A"
"13618","b_14035","Salas, Ramos and Harris","Andersonland","GA",4.1,153,"serious","A"
"2527","b_2604","Garcia Group","Mckenzieville","WV",1,413,"amount, family, war","B"
"9650","b_9941","Dudley Group","Port Petermouth","IA",1.2,402,"upon","A"
"14612","b_15055","Washington-Kramer","Peterbury","WA",4,488,"blue, follow, affect","A"
"13595","b_14010","Douglas Ltd","Longtown","NC",4.3,389,"","A"
"16546","b_17039","Dennis-Williamson","Port Allenbury","MN",3.4,186,"major, truth","B"
"18320","b_18875","Arnold Inc","Scottborough","",4.6,206,"ever, soldier","A"
"17112","b_17628","Snyder-Martinez","Moranborough","VA",3.5,122,"",""
"16589","b_17085","Padilla, Jackson and Jones","Bryanshire","IA",4.1,436,"guy, large, animal","A"
"11180","b_11515","","Wangton","SC",3.5,128,"particular","A"
"8900","b_9167","Sherman, Wood and Hess","West Patrick","VT",1.7,374,"think","B"
"11762","b_12110","Mitchell-Miller","Patrickbury","DE",1.4,150,"society","B"
"9060","b_9334","Taylor, Nelson and White","Jenniferville","TX",2.5,194,"process, national","A"
"6673","b_6865","Ward-Luna","","NV",2.2,239,"see, candidate, particular","A"
"15280","b_15742","Perez-Walker","Knappberg","IN",4.7,241,"language","B"
"7171","b_7382","Rodriguez-Torres","Glennbury","MO",4.9,468,"positive","B"
"11735","b_12083","Logan-Nguyen","Port Jacob","AK",1.8,249,"able","A"
"5489","b_5657","Haley, Perez and Lloyd","Port Bryan","AL",4.4,208,"live, morning, stop","A"
"12162","b_12525","Rivera, Watts and Watson","Suarezfort","NM",3.4,99,"air, particular","A"
"10119","b_10424","Hurley-Miranda","Anthonyton","OR",4.1,40,"network, ready","B"
"18204","b_18757","Taylor Inc","East Jasontown","NV",2.1,93,"determine, daughter","B"
"18611","b_19177","Jones-Garcia","East Michaelhaven","AL",1.2,431,"attorney","A"
"1712","b_1769","Ford, Terry and Anderson","Wattshaven","NV",2.6,177,"maybe, thank, worry","B"
"2311","b_2382","Mccoy-Jimenez","New Jessica","CA",4.7,281,"research","B"
"18182","b_18735","Frye-Jones","West Stephanie","VT",4.6,10,"his","A"
"15657","b_16131","Chavez, Webb and Edwards","North Anthony","KY",4.7,35,"stop, box, still","A"
"11187","b_11522","Mcdonald-Baldwin","Ruizport","TX",1.9,358,"or","A"
"58","b_60","Rogers-Myers","East Williamside","",2.6,159,"police, player","A"
"12508","b_12879","Taylor Inc","Loweview","KY",1.8,311,"firm, important","A"
"15349","b_15813","James PLC","West Dustin","NH",3.9,133,"just, soldier","B"
"3502","b_3612","Dominguez-Caldwell","North Heatherborough","RI",2.5,480,"yes, for, close","B"
"17508","b_18039","Lee-Smith","Kimberlystad","KS",3.6,393,"although, page, represent","B"
"16454","b_16943","Wright-Lopez","South Jillianmouth","SC",2.9,190,"politics, we","B"
"10627","b_10944","Dickson, Rivera and Tucker","South Anthony","CT",2.4,484,"rule, southern, pull","A"
"14321","b_14761","Powell, Allen and Howard","","DC",4.5,151,"southern, senior","A"
"19360","b_19952","Cook Ltd","Barbaraport","NJ",3.4,219,"Democrat, check","B"
"6129","b_6307","Garcia, Greer and Brewer","South Tammy","MT",2.5,376,"school, wait","A"
"2939","b_3032","Chen, Doyle and Flores","Lake Joshuastad","NH",4,21,"","B"
"16242","b_16729","White-Page","South Lancehaven","",3.1,136,"open, direction","B"
"13022","b_13412","Hester and Sons","North John","MA",1.1,318,"something","A"
"9610","b_9899","Phillips and Sons","West Alexisview","DE",1.2,371,"","A"
"675","b_700","Bell-Cooper","Juliemouth","VA",3.1,215,"spend","A"
"5783","b_5955","Romero, Stuart and Johnson","South Kristin","MT",3.5,416,"physical, see, raise","A"
"17135","b_17651","Rodriguez PLC","North Donna","VT",2,109,"trial, management","A"
"10024","b_10328","Olsen, Turner and Cook","Chadtown","AK",3,346,"everyone, although, visit","A"
"14210","b_14648","Taylor-Calhoun","Melissatown","KY",4.3,376,"audience","B"
"17836","b_18376","Schroeder Inc","Blackwellstad","MO",4.3,284,"ago, after","A"
"5421","b_5587","Casey Inc","Meyerview","MN",2.9,111,"huge, often, kind","B"
"11042","b_11372","Riggs Inc","Sanchezshire","NH",4.2,364,"audience, would","B"
"1086","b_1123","Clark and Sons","Port Zacharyport","UT",4.2,285,"health, feel, buy","B"
"3938","b_4060","Williams Group","Wrightbury","OK",2.2,477,"everyone, daughter","B"
"8634","b_8892","Crawford Group","Samanthastad","WY",4.9,419,"future, church","B"
"15850","b_16327","Hawkins, Mcclure and Dunn","Port Joshua","WI",1,230,"benefit, buy","A"
"7318","b_7535","Moss PLC","Curtisview","AL",3.8,345,"office","B"
"15480","b_15949","Frank LLC","North Christopher","OR",4.1,188,"trouble, focus","B"
"10257","b_10563","Levy, Meyer and Taylor","Port Karlville","UT",1.9,329,"","A"
"8269","b_8515","Hicks PLC","East James","DE",2,261,"police","B"
"7883","b_8119","Scott PLC","Jonesfurt","WA",3.1,305,"picture","A"
"7420","b_7640","Perez-Bates","South Amanda","SC",2.8,443,"bar, lay, action","B"
"8648","b_8906","Young, Smith and Hayes","Sandraton","MN",3.6,320,"agency, soon","B"
"15316","b_15779","Mathis, Meza and Scott","New Christian","AL",5,81,"open, adult, day","A"
