"","business_id","name","city","state","stars","review_count","categories","business_group"
"18761","b_19333","Johnson, Johnston and Vargas","New Andrew","IL",4.6,461,"make, think, consider","A"
"18764","b_19336","Ewing Group","Port Nancy","KY",3,193,"certain","A"
"18766","b_19338","Smith, Patton and Holmes","East Kathy","NY",3.3,323,"leader, establish","B"
"18767","b_19339","","Dominguezport","NM",2.9,350,"claim, perhaps, sort","B"
"18768","b_19340","Shea-Wright","Port David","IN",4.4,236,"loss, center","A"
"18770","b_19342","","Amyview","NJ",4.2,253,"adult, away","A"
"18771","b_19343","Moore, Cisneros and Alexander","Bennettland","NE",4.1,273,"edge","B"
"18772","b_19344","Spencer, Wright and Robinson","Richardtown","KS",1.8,459,"picture","B"
"18773","b_19345","Cordova, Baker and Cummings","South Katherineberg","NM",3.6,260,"effort, most, nation","B"
"18774","b_19346","Vaughan Inc","Port Michelle","WI",1.8,417,"affect, table","A"
"18775","b_19347","Simpson Group","West William","RI",3.3,179,"seven","B"
"18777","b_19349","Garrison-Spencer","Ryanfurt","IL",5,409,"before, rich","A"
"18779","b_19351","Tate and Sons","East Frankside","",1.4,324,"recognize, still","B"
"18781","b_19353","Coleman-Byrd","","IA",2.6,55,"allow","A"
"18782","b_19354","Perez-Booth","Johnland","DE",4.3,359,"thank, lot","A"
"18783","b_19355","Navarro PLC","Christophermouth","LA",4.4,108,"fill, field, tax","A"
"18784","b_19356","Ruiz Ltd","North Randy","OR",3.9,243,"me, growth","B"
"18786","b_19358","Hart and Sons","North Angelica","IA",2.3,46,"test, world, present","A"
"18787","b_19359","Decker LLC","East George","PA",1.4,447,"professional, federal","A"
"18788","b_19360","Santana, Morris and Adams","Perkinshaven","",1.2,442,"shake, without, back","A"
"18789","b_19362","Hubbard LLC","South Douglasmouth","VA",3.9,67,"future, yourself, sell","B"
"18791","b_19364","Bowman-Ibarra","South Linda","CA",2.4,411,"long, sound, there","B"
"18792","b_19365","Mccoy, Meyers and Hubbard","Brittneyport","NJ",2.5,197,"break, large","A"
"18794","b_19367","Conrad Inc","Jacksonhaven","WY",1.3,148,"may, success, defense","B"
"18796","b_19369","Davis-Brooks","Alexisstad","OR",2.2,465,"again, wall, how","A"
"18800","b_19373","Thomas, Hoffman and Bowman","Leeside","AL",3.9,355,"receive, station","A"
"18804","b_19377","Cole Inc","North Jared","NH",3.3,397,"of, growth","A"
"18805","b_19378","Anderson Group","Lake Nathan","",2.1,65,"real, structure","B"
"18807","b_19380","Ayala, Adkins and Nguyen","New Jessica","WI",3.4,481,"why","A"
"18809","b_19382","Garcia, Nelson and Cole","New Tinaburgh","CT",4.6,231,"beat, specific, audience","A"
"18810","b_19383","Rhodes Group","Oconnellside","MD",3.2,369,"eye","A"
"18811","b_19384","Campbell and Sons","Lake Jessicastad","MA",4.5,57,"catch, final","B"
"18814","b_19387","Ray-Brady","Port Lee","",3,245,"computer, clear","A"
"18815","b_19388","Conley, Paul and Jones","Frederickmouth","PA",2.7,257,"appear, coach, determine","A"
"18816","b_19389","West Group","Smithberg","MN",2.8,374,"ground, continue","B"
"18819","b_19394","Hamilton, Lowe and Buck","Port Lauramouth","MN",5,14,"his","A"
"18820","b_19395","White, Gentry and Banks","Mariaview","OR",3.4,457,"daughter, story","A"
"18822","b_19397","Hamilton, Herrera and Silva","Rachelchester","RI",4.1,158,"computer, along, present","A"
"18823","b_19398","Henderson Ltd","Stewartburgh","NE",2.4,354,"project","B"
"18826","b_19402","Fields, Lopez and Williams","Davidville","MS",3.3,169,"image","B"
"18827","b_19403","Shepard, Greene and Perez","East Jenniferland","VA",3.9,155,"friend","B"
"18828","b_19404","Allen, Nguyen and Stephenson","Ashleystad","DC",4.1,67,"lead, responsibility","B"
"18829","b_19405","Hughes, Vazquez and Maxwell","","OR",2.1,363,"party, again, bag","B"
"18830","b_19406","Parsons-Johnson","West Maureen","UT",1.6,249,"find, ground","B"
"18833","b_19409","Watson, Nichols and Mckay","Joneschester","AR",2.4,14,"only, letter, change","A"
"18834","b_19410","Brown, Jones and Jones","Kellymouth","WA",3.3,392,"listen","B"
"18837","b_19414","Harris Ltd","Port Scottport","MD",3.1,448,"group, later","B"
"18839","b_19416","","Christopherview","OK",2.1,462,"media, agree, various",""
"18840","b_19417","Harris, Roman and Reynolds","East Stephanie","NY",4.6,131,"suddenly, firm","B"
"18841","b_19418","Osborn, Rodriguez and Martin","Arielhaven","AZ",1.7,178,"","B"
"18842","b_19419","Potts-Anderson","South Patriciatown","LA",3.7,498,"nature, control, measure",""
"18844","b_19421","Carpenter, Rogers and Mills","Port Allison","KS",3.2,400,"program, when","A"
"18850","b_19427","Thomas-White","","WY",2.8,386,"nothing, order, skill","B"
"18851","b_19428","Brown-Schmitt","Toddbury","WI",2.5,489,"place",""
"18852","b_19429","Martin, Mccarthy and Cross","Ronaldside","NC",3.7,456,"method, get","B"
"18853","b_19430","Young LLC","New Christopher","WI",4.8,277,"speech","A"
"18857","b_19434","Wright-Jones","Danamouth","WV",2.8,473,"personal, student, likely","A"
"18858","b_19435","Daniel-Kennedy","Kentville","RI",4.1,141,"third","B"
"18861","b_19438","Sullivan, Preston and Navarro","Donnachester","MA",3.8,14,"student, much, heart","A"
"18862","b_19439","Lee, Trujillo and Taylor","North Amber","PA",4.5,386,"address, not","A"
"18863","b_19440","Anderson Ltd","Sharonside","TX",3.1,137,"large, that, less","A"
"18864","b_19441","Clark, Vargas and Steele","South Sean","RI",3.3,63,"help","B"
"18866","b_19443","Zimmerman and Sons","East Roger","UT",1.9,450,"beat, determine","B"
"18867","b_19444","Williams Ltd","","WV",1.9,215,"back, pressure","B"
"18868","b_19445","Knox-Nichols","Thomasville","VT",2.7,189,"ability, challenge","A"
"18869","b_19446","Zamora, Turner and Velasquez","Campbellburgh","OH",4.7,250,"plan, particular, occur","B"
"18871","b_19448","Jimenez-Long","Williamsmouth","OK",1.8,329,"situation","B"
"18874","b_19452","Smith PLC","Williamsfurt","FL",2.8,124,"body, blood, good","B"
"18876","b_19454","Small, Olson and Jennings","West Elizabeth","DC",3.3,205,"sort, everyone","B"
"18880","b_19459","Woods Ltd","Mendozahaven","DC",1.4,35,"campaign, list, bed","A"
"18881","b_19460","Smith PLC","Paulaberg","RI",2.3,463,"pretty, program, feeling","B"
"18882","b_19461","Lutz and Sons","Garyland","FL",4.1,108,"that, of","A"
"18883","b_19462","Cook, Grant and Arellano","Port Xavierstad","KS",3.9,242,"water","B"
"18884","b_19463","Gaines, Baldwin and Morgan","Alexandershire","MT",3.4,436,"number, collection","A"
"18890","b_19469","Cunningham-Foley","Karentown","MD",2.6,113,"box","B"
"18891","b_19471","Perez, Riddle and Castillo","Jennahaven","MS",4.9,150,"","A"
"18892","b_19472","Larson, Stone and Singleton","Bradyfort","OH",1.6,188,"human","B"
"18893","b_19473","Miller Inc","South Andrew","MO",2.4,270,"shoulder","B"
"18895","b_19475","Schwartz Group","Jessicafurt","MT",1.3,429,"front, matter, instead","B"
"18896","b_19476","Torres-Bennett","East Thomasstad","HI",1.6,173,"democratic, born","A"
"18897","b_19477","Buckley PLC","West Carol","NJ",1.2,443,"economy","A"
"18900","b_19480","Griffin Inc","Katrinabury","",2.4,29,"thing","A"
"18901","b_19481","Brown, Goodwin and Jacobs","North Dawn","CO",1.5,415,"rock, yes","A"
"18902","b_19482","Montgomery PLC","Port Christopherhaven","NV",3.6,296,"anything, work, marriage","B"
"18903","b_19483","Lewis, Martinez and Case","Port Sierra","AL",5,370,"entire, reflect","B"
"18904","b_19484","Joseph, Bailey and Edwards","Haasfurt","NE",1.9,248,"technology, yet, total","B"
"18908","b_19488","Matthews-Williams","Bobbyfort","CT",3,204,"through, involve","B"
"18909","b_19489","Wagner, White and Lynch","Mariamouth","AZ",2,366,"show","B"
"18910","b_19490","Smith Group","Lake Samantha","CT",4.7,354,"indeed, respond","A"
"18911","b_19491","Wilson Group","Nealmouth","GA",4.9,58,"area, grow","B"
"18914","b_19494","Ferguson-Liu","South Lisa","NJ",2.6,141,"Democrat, maybe, national","B"
"18916","b_19496","Moses, Randall and Padilla","New Angelachester","MD",4.6,176,"each, realize","A"
"18917","b_19497","White Ltd","Gardnertown","CA",4.7,144,"long, will","A"
"18919","b_19499","Nicholson, Hudson and Willis","Elizabethville","KS",3.6,442,"food, see, rock","A"
"18920","b_19500","Brown PLC","","NH",1.7,98,"large","A"
"18921","b_19501","Hawkins and Sons","New Alejandraland","ND",2.7,280,"their, push","A"
"18922","b_19502","Wood, Robinson and Gonzalez","Lake Danielview","VA",3.5,272,"step",""
"18923","b_19503","Ali-Baker","Tammyview","MN",2.5,440,"key","A"
"18924","b_19504","Zuniga, Mercer and Thomas","South Matthewborough","ME",2.4,125,"area","B"
"18926","b_19506","Butler, Martin and Stevenson","Charlesfort","ME",4.2,363,"serious, like, traditional","A"
"18929","b_19509","Ellis and Sons","Hortonmouth","MS",3.9,117,"effort","A"
"18930","b_19510","Parker Group","New Matthew","TX",3.2,371,"former, company","A"
"18931","b_19511","Luna-Barrett","Millerland","VT",2.1,412,"visit, voice, physical","B"
"18932","b_19512","Webb, Stevens and Caldwell","Parrishport","IN",5,56,"same, protect","B"
"18933","b_19513","Bowen-Lee","West Michelleport","MN",3.4,250,"economic, probably, each","B"
"18936","b_19516","Hall, Jenkins and Perkins","Arianaborough","NJ",4.4,420,"risk, three","B"
"18941","b_19521","Bryant Group","Howeport","IA",3.7,86,"radio, early","A"
"18942","b_19522","Lucas-Gould","New Tony","AR",2.7,71,"reveal, major, another","A"
"18946","b_19526","Parker LLC","Leemouth","WA",3.4,65,"body, specific","A"
"18947","b_19527","Richardson, Lambert and Fox","Harrisonborough","NH",2.2,87,"court, voice, the","A"
"18950","b_19530","Whitehead, Lee and Harris","Laneville","IA",4.2,441,"trial, nor, scientist","B"
"18951","b_19531","","North Trevor","",1.9,147,"wrong","A"
"18952","b_19532","","South Jameschester","LA",2.4,425,"they, southern, official","A"
"18957","b_19537","Roman, Simpson and Wilkins","Dudleymouth","WV",4,360,"six","A"
"18958","b_19538","Molina-Long","Stevensside","IA",2.1,410,"role",""
"18960","b_19540","King, Arroyo and Mendoza","Jenniferport","IA",4.7,290,"not","B"
"18961","b_19541","Santos, Martinez and Malone","East Elizabeth","NJ",3.3,485,"energy","B"
"18963","b_19543","Gomez, Humphrey and Ford","Jasonfort","IN",1.8,198,"international",""
"18966","b_19546","Noble-Pham","Stevenport","WI",3.4,385,"maintain","B"
"18967","b_19547","Brooks PLC","Lake Sean","DC",2.7,477,"seek, detail","A"
"18968","b_19548","Maynard PLC","East Tracey","SD",4.5,215,"support, answer","B"
"18970","b_19550","Smith, Weaver and Williams","Port Nichole","VT",3.4,315,"think","A"
"18972","b_19552","Bishop-Melendez","Ayerstown","DC",4.5,487,"goal, green","A"
"18973","b_19553","Morrow PLC","Port Calebport","PA",2.8,137,"trial","A"
"18976","b_19556","Hartman-Cole","Lake Wanda","MO",3.8,50,"choice, admit, general","B"
"18977","b_19557","Ayala, Rodriguez and Dodson","Sophiahaven","NY",1.3,290,"third","A"
"18978","b_19558","Hoffman, Thompson and Rodriguez","Henryfurt","HI",4,171,"class, commercial, population","B"
"18981","b_19561","Stafford-Anderson","Craigview","ND",1.5,349,"so, to","B"
"18982","b_19562","Peters, James and Leonard","South Ashleytown","UT",1.6,167,"shake, cell, conference","A"
"18984","b_19564","Reid-Hunt","North Melinda","CA",2.3,30,"plan, need, speak","A"
"18985","b_19565","Brown, Jones and Hendricks","Cunninghamshire","",4.6,356,"seat","A"
"18986","b_19566","Welch PLC","Charlesmouth","CO",2.5,19,"list","A"
"18991","b_19573","Haynes, Johnson and Keller","Ochoaton","CT",2.8,13,"consider","B"
"18992","b_19574","Moss-Nichols","East Kelseyhaven","IL",4.1,32,"anything, what, charge","B"
"18993","b_19575","Medina LLC","Jacobside","DC",1.8,206,"writer, tend, organization","B"
"18996","b_19578","Jenkins Group","Lyonsstad","IA",2.4,398,"pull","A"
"18997","b_19579","Allen-Carter","","HI",1.9,283,"speak, painting, participant","A"
"18998","b_19580","Russell Ltd","Cooperville","SD",3.9,282,"clearly, two, song","B"
"19000","b_19582","Guzman-Estrada","Kaylafurt","NV",4,460,"consumer, plan","B"
"19001","b_19583","Wu, Brown and Scott","New Jimmy","FL",3.1,116,"these","B"
"19002","b_19584","Perry and Sons","Port Timothystad","PA",1.3,378,"character","B"
"19005","b_19587","Anderson PLC","Douglastown","IN",4.6,449,"beyond","B"
"19008","b_19590","Donaldson, Phelps and Gray","West Brittanyborough","IA",4,224,"much, seem","B"
"19009","b_19591","Thomas-White","Christianchester","MI",1.6,11,"college, interview","A"
"19011","b_19593","Ramirez Inc","East Carriemouth","NH",1.3,112,"above, different, section","B"
"19015","b_19597","","Davisshire","KY",2.7,62,"","B"
"19016","b_19598","Copeland and Sons","Lake Christopher","MI",3.9,175,"place, major","B"
"19017","b_19599","Holmes, Fowler and Anderson","Atkinston","NY",3.8,413,"everybody, phone","B"
"19019","b_19601","Snyder PLC","New Denise","NV",1.2,176,"like, stuff, worry","A"
"19020","b_19602","Cherry-Lee","Jonathanstad","NJ",3.2,325,"suffer, current, nation","B"
"19021","b_19603","Fields LLC","Reginafort","MO",3.8,379,"finally, say, listen","A"
"19023","b_19605","Stanton, Lopez and Fowler","Lake Theresa","IL",2.4,373,"explain, send, strategy","B"
"19024","b_19606","Holt-Mcmahon","","DE",4.6,304,"she","A"
"19025","b_19607","","New Jamieburgh","NM",2.5,80,"reveal","A"
"19026","b_19608","Barnett-Young","South Rachelland","MA",3.8,137,"","B"
"19028","b_19610","Johnson-Thompson","Lauratown","MD",1.2,166,"well","B"
"19030","b_19612","Mccarthy LLC","South Jenniferbury","WY",1.1,275,"win","A"
"19031","b_19613","Miller LLC","Greenborough","HI",2.5,213,"garden, treat, better","A"
"19033","b_19615","Chen-Thornton","Jonathanfort","WY",1.7,396,"mind","B"
"19034","b_19616","","Aliciaview","KS",3.4,470,"else, catch","B"
"19038","b_19620","Reyes, Martinez and Wright","East Deborahview","MT",4.1,463,"stop, purpose","B"
"19040","b_19622","Fitzpatrick LLC","Shannonmouth","VA",2.1,236,"home","B"
"19041","b_19623","Wright-Allen","Sotoburgh","GA",4.2,261,"push, south","A"
"19042","b_19624","Merritt, Swanson and Long","Browningburgh","WA",1.7,376,"table","A"
"19045","b_19627","Williams, Miller and Smith","East Shannonmouth","KY",3.7,143,"officer","B"
"19047","b_19629","Armstrong, Higgins and Neal","Jacquelineborough","TX",3.6,35,"discussion, about, energy","B"
"19050","b_19633","West, Walsh and Hall","Sheliabury","MA",3,114,"show, understand, land","A"
"19051","b_19635","Graham Inc","","AR",3.4,212,"deal, science, successful","B"
"19053","b_19637","Hutchinson-Barber","Tracyview","",1.5,422,"however","A"
"19054","b_19638","Higgins, Pena and Anderson","Sanchezbury","NC",2.6,175,"director","A"
"19055","b_19639","Bryant-Dorsey","East Natalieside","IN",1.9,68,"near, rock, fight","B"
"19056","b_19640","Duffy-Osborne","New Michaelfort","NC",2,57,"produce, general","B"
"19057","b_19641","Stone Group","South Jeremyborough","VT",4.6,157,"view, hospital","A"
"19058","b_19642","Edwards Group","Port Marthafurt","AR",3.1,286,"great","B"
"19059","b_19643","Horton, Cohen and Ramos","Mooretown","ND",2.9,421,"better, maintain","B"
"19062","b_19647","Young LLC","Lucasview","MA",4.3,305,"board, real, yourself","B"
"19065","b_19650","Wells Ltd","West Krystal","NV",2.2,275,"that","A"
"19066","b_19651","Orr, Scott and Harris","Wyatttown","AZ",2.9,171,"interview, class","A"
"19073","b_19658","Ward-Wilson","West David","CA",4.5,495,"financial","B"
"19075","b_19660","Adams-Bennett","Richardborough","SD",4.9,188,"lot","B"
"19076","b_19661","Jones, Waters and Gamble","North Christineborough","IA",1.3,483,"door, beyond","A"
"19077","b_19662","Walls-Miller","Normanborough","MI",1,489,"despite",""
"19078","b_19663","Mitchell-Henson","Port Christopher","DE",2.5,454,"us, continue, if","A"
"19080","b_19665","Phelps, Phillips and West","Jamieport","NE",3.5,252,"radio","B"
"19081","b_19666","Pace and Sons","Lake Williamfort","ME",2.9,425,"daughter, glass, at","B"
"19082","b_19667","Holmes-Espinoza","Port Olivialand","MO",1.5,310,"spend, provide, I","A"
"19083","b_19668","Logan-Benson","Thomasstad","AK",1.7,213,"record, evening, simple","A"
"19084","b_19669","Williams Group","Lucasville","TN",4.4,292,"it, money","A"
"19086","b_19671","Gaines-Bell","Jonesstad","VA",3.7,152,"race, mind, especially","B"
"19087","b_19672","Flynn, Rivers and Villanueva","West Brooke","DE",3.7,17,"figure","B"
"19088","b_19673","Robinson-Evans","South Jamesside","AZ",3.4,461,"ok, family, recent","A"
"19089","b_19674","Mcgee-Young","Bergbury","SC",1.8,125,"manage, offer","A"
"19092","b_19677","Wagner, Trujillo and Stewart","Parkmouth","OR",3.1,382,"mouth",""
"19096","b_19681","Carr Ltd","Melissahaven","AR",2,223,"act, whom, federal","A"
"19097","b_19682","Cortez-Sanford","Jillfurt","NM",3.5,378,"fear, because","A"
"19098","b_19683","Blake, Vaughn and Thompson","Port Laura","OR",4.7,224,"thousand","A"
"19099","b_19684","Williams-Jones","Travisport","MS",1.4,66,"various, term, sort","A"
"19100","b_19685","Day-Taylor","Michaelburgh","OK",3,398,"yeah","B"
"19101","b_19686","Kim-George","Melissafort","NJ",2.8,238,"lay, nice","B"
"19102","b_19687","Day, Crawford and Palmer","Coxshire","IA",2.6,309,"wear","B"
"19105","b_19690","Miller, Torres and Montgomery","North Joyceland","MN",1.3,483,"side, base","A"
"19106","b_19691","Williams, Adams and Humphrey","Williamton","WY",1.3,389,"charge","B"
"19107","b_19692","Wilson, Nguyen and Jones","West Kevin","WY",1.2,293,"decade, out","A"
"19111","b_19696","Tucker-Underwood","Port Brooke","SD",3.6,431,"grow, customer","B"
"19115","b_19700","Barrett-Barnes","New Jamesfort","MT",3.7,291,"me","A"
"19116","b_19701","Rangel Inc","Port Juliastad","AL",2.9,84,"heart, professor","A"
"19118","b_19703","Green and Sons","Port Rebecca","UT",3.5,446,"sister, provide, wall","A"
"19121","b_19707","Moore Group","Perezville","KS",2.9,121,"stuff","A"
"19124","b_19710","Jenkins Group","Eileenton","VT",2.3,108,"age","A"
"19125","b_19711","Patel-Fox","New Heathermouth","MD",1.5,274,"finally","A"
"19126","b_19712","Huang-Shaw","Lake John","CA",2.9,234,"page","B"
"19130","b_19716","Willis, Campbell and Berry","Munoztown","MI",1.1,193,"surface, personal","A"
"19131","b_19717","Long, Palmer and Jennings","Jenkinston","UT",4.3,302,"key","B"
"19133","b_19719","Davis, Rhodes and Gonzalez","Lydiafurt","RI",1.8,258,"apply, at","B"
"19134","b_19720","Davis and Sons","Pattersontown","NM",3.2,453,"nor, major","B"
"19135","b_19721","Hurley LLC","Kimberlymouth","KY",2.1,123,"huge, social, the","A"
"19136","b_19722","Boyd, Walters and Davidson","Anafurt","OK",3,478,"","B"
